X [s],Quattro sensor 9: EMG.A 9 [V],X [s],Quattro sensor 9: EMG.B 9 [V],X [s],Quattro sensor 9: EMG.C 9 [V],X [s],Quattro sensor 9: EMG.D 9 [V],X [s],Quattro sensor 9: ACC.X 9 [g],X [s],Quattro sensor 9: ACC.Y 9 [g],X [s],Quattro sensor 9: ACC.Z 9 [g],X [s],Quattro sensor 9: GYRO.X 9 [�/,X [s],Quattro sensor 9: GYRO.Y 9 [�/,X [s],Quattro sensor 9: GYRO.Z 9 [�/
29.19115385,8.39E-07,29.19115385,1.73E-05,29.19115385,-1.51E-05,29.19115385,-0.000299611,0,0,0,0,0,0,0,0,0,0,0,0
29.19219231,6.71E-07,29.19219231,8.39E-07,29.19219231,-2.40E-05,29.19219231,-0.000414084,0,0,0,0,0,0,0,0,0,0,0,0
29.19323077,5.04E-07,29.19323077,-3.52E-06,29.19323077,-2.48E-05,29.19323077,-0.000573541,0,0,0,0,0,0,0,0,0,0,0,0
29.19426923,1.17E-06,29.19426923,-1.17E-06,29.19426923,-2.90E-05,29.19426923,-0.000675929,0,0,0,0,0,0,0,0,0,0,0,0
29.19530769,1.85E-06,29.19530769,-1.06E-05,29.19530769,-2.53E-05,29.19530769,-0.000767575,0,0,0,0,0,0,0,0,0,0,0,0
29.19634615,5.04E-07,29.19634615,-1.19E-05,29.19634615,-2.43E-05,29.19634615,-0.000783352,0,0,0,0,0,0,0,0,0,0,0,0
29.19738462,-1.85E-06,29.19738462,-1.59E-05,29.19738462,-2.40E-05,29.19738462,-0.000830014,0,0,0,0,0,0,0,0,0,0,0,0
29.19842308,-8.39E-07,29.19842308,-1.80E-05,29.19842308,-2.84E-05,29.19842308,-0.000802152,0,0,0,0,0,0,0,0,0,0,0,0
29.19946154,2.52E-06,29.19946154,-1.54E-05,29.19946154,-2.77E-05,29.19946154,-0.000573541,0,0,0,0,0,0,0,0,0,0,0,0
29.2005,-3.52E-06,29.2005,-7.89E-06,29.2005,-2.50E-05,29.2005,-0.00039646,0,0,0,0,0,0,0,0,0,0,0,0
29.20153846,3.86E-06,29.20153846,0.000130419,29.20153846,-2.70E-05,29.20153846,-0.00024271,0,0,0,0,0,0,0,0,0,0,0,0
29.20257692,0.000117662,29.20257692,0.000252613,29.20257692,-3.24E-05,29.20257692,-0.000108934,0,0,0,0,0,0,0,0,0,0,0,0
29.20361538,0.000148379,29.20361538,0.000152911,29.20361538,-0.000141161,29.20361538,1.17E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.20465385,0.000242542,29.20465385,0.000108263,29.20465385,-0.000328313,29.20465385,9.05E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.20569231,0.000231464,29.20569231,5.93E-05,29.20569231,-0.000454032,29.20569231,0.000156939,0,0,0,0,0,0,0,0,0,0,0,0
29.20673077,0.000133776,29.20673077,1.85E-05,29.20673077,-0.000316396,29.20673077,0.000207965,0,0,0,0,0,0,0,0,0,0,0,0
29.20776923,8.29E-05,29.20776923,-1.19E-05,29.20776923,-0.000223407,29.20776923,0.000250599,0,0,0,0,0,0,0,0,0,0,0,0
29.20880769,3.14E-05,29.20880769,-3.93E-05,29.20880769,-0.000138643,29.20880769,0.000284169,0,0,0,0,0,0,0,0,0,0,0,0
29.20984615,-6.88E-06,29.20984615,-5.39E-05,29.20984615,-6.76E-05,29.20984615,0.000304982,0,0,0,0,0,0,0,0,0,0,0,0
29.21088462,-3.94E-05,29.21088462,-7.02E-05,29.21088462,-1.80E-05,29.21088462,0.000308675,0,0,0,0,0,0,0,0,0,0,0,0
29.21192308,-6.40E-05,29.21192308,-8.31E-05,29.21192308,2.80E-05,29.21192308,0.000312032,0,0,0,0,0,0,0,0,0,0,0,0
29.21296154,-8.39E-05,29.21296154,-9.15E-05,29.21296154,6.38E-05,29.21296154,0.000307164,0,0,0,0,0,0,0,0,0,0,0,0
29.214,-9.84E-05,29.214,-9.43E-05,29.214,8.74E-05,29.214,0.00029575,0,0,0,0,0,0,0,0,0,0,0,0
29.21503846,-0.00010457,29.21503846,-9.52E-05,29.21503846,0.000109606,29.21503846,0.000284169,0,0,0,0,0,0,0,0,0,0,0,0
29.21607692,-0.000110277,29.21607692,-9.45E-05,29.21607692,0.000125383,29.21607692,0.000266041,0,0,0,0,0,0,0,0,0,0,0,0
29.21711538,-0.000112291,29.21711538,-9.37E-05,29.21711538,0.000136461,29.21711538,0.000245228,0,0,0,0,0,0,0,0,0,0,0,0
29.21815385,-0.000113634,29.21815385,-9.35E-05,29.21815385,0.000144518,29.21815385,0.000228107,0,0,0,0,0,0,0,0,0,0,0,0
29.21919231,-0.00010927,29.21919231,-8.95E-05,29.21919231,0.000143175,29.21919231,0.000210651,0,0,0,0,0,0,0,0,0,0,0,0
29.22023077,-0.000108934,29.22023077,-8.21E-05,29.22023077,0.000140826,29.22023077,0.000185138,0,0,0,0,0,0,0,0,0,0,0,0
29.22126923,-0.000103899,29.22126923,-7.70E-05,29.22126923,0.000139818,29.22126923,0.000159625,0,0,0,0,0,0,0,0,0,0,0,0
29.22230769,-9.89E-05,29.22230769,-6.61E-05,29.22230769,0.000132433,29.22230769,0.000125719,0,0,0,0,0,0,0,0,0,0,0,0
29.22334615,-9.35E-05,29.22334615,-6.16E-05,29.22334615,0.000123369,29.22334615,0.000105913,0,0,0,0,0,0,0,0,0,0,0,0
29.22438462,-8.54E-05,29.22438462,-5.81E-05,29.22438462,0.000113298,29.22438462,8.68E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.22542308,-7.75E-05,29.22542308,-6.09E-05,29.22542308,0.000101884,29.22542308,7.70E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.22646154,-7.27E-05,29.22646154,-5.93E-05,29.22646154,9.38E-05,29.22646154,6.90E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.2275,-6.33E-05,29.2275,-5.69E-05,29.2275,8.44E-05,29.2275,5.42E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.22853846,-5.66E-05,29.22853846,-4.65E-05,29.22853846,7.34E-05,29.22853846,4.05E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.22957692,-5.19E-05,29.22957692,-3.24E-05,29.22957692,6.63E-05,29.22957692,2.77E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.23061538,-4.68E-05,29.23061538,-2.33E-05,29.23061538,5.76E-05,29.23061538,1.59E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.23165385,-3.94E-05,29.23165385,-2.30E-05,29.23165385,4.48E-05,29.23165385,7.22E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.23269231,-3.47E-05,29.23269231,-2.87E-05,29.23269231,3.86E-05,29.23269231,8.22E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.23373077,-3.07E-05,29.23373077,-3.02E-05,29.23373077,3.64E-05,29.23373077,8.22E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.23476923,-2.64E-05,29.23476923,-3.07E-05,29.23476923,2.85E-05,29.23476923,1.85E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.23580769,-2.10E-05,29.23580769,-2.43E-05,29.23580769,3.00E-05,29.23580769,-8.39E-07,0,0,0,0,0,0,0,0,0,0,0,0
29.23684615,-1.76E-05,29.23684615,-1.83E-05,29.23684615,2.43E-05,29.23684615,-4.20E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.23788462,-1.70E-05,29.23788462,-1.73E-05,29.23788462,2.13E-05,29.23788462,-1.36E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.23892308,-1.29E-05,29.23892308,-1.06E-05,29.23892308,2.38E-05,29.23892308,-1.96E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.23996154,-1.23E-05,29.23996154,-4.20E-06,29.23996154,2.13E-05,29.23996154,-1.75E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.241,-9.23E-06,29.241,-8.39E-07,29.241,1.56E-05,29.241,-1.96E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.24203846,-5.71E-06,29.24203846,2.35E-06,29.24203846,1.53E-05,29.24203846,-2.17E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.24307692,-2.85E-06,29.24307692,1.68E-06,29.24307692,1.23E-05,29.24307692,-2.17E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.24411538,-3.52E-06,29.24411538,2.52E-06,29.24411538,7.22E-06,29.24411538,-1.90E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.24515385,-5.04E-06,29.24515385,2.85E-06,29.24515385,2.18E-06,29.24515385,-1.91E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.24619231,-2.85E-06,29.24619231,2.35E-06,29.24619231,-8.39E-07,29.24619231,-1.91E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.24723077,-2.01E-06,29.24723077,-2.18E-06,29.24723077,1.68E-06,29.24723077,-1.90E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.24826923,-5.87E-06,29.24826923,-4.20E-06,29.24826923,-2.18E-06,29.24826923,-1.93E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.24930769,-4.87E-06,29.24930769,-7.22E-06,29.24930769,-7.55E-06,29.24930769,-2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.25034615,-5.87E-06,29.25034615,-1.09E-05,29.25034615,-8.22E-06,29.25034615,-1.90E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.25138462,-5.20E-06,29.25138462,-1.76E-05,29.25138462,-1.14E-05,29.25138462,-1.46E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.25242308,-6.38E-06,29.25242308,-2.50E-05,29.25242308,-1.12E-05,29.25242308,-1.24E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.25346154,-5.71E-06,29.25346154,-2.62E-05,29.25346154,-1.33E-05,29.25346154,-1.46E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.2545,-3.52E-06,29.2545,-2.97E-05,29.2545,-1.36E-05,29.2545,-1.76E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.25553846,-4.20E-06,29.25553846,-1.83E-05,29.25553846,-1.43E-05,29.25553846,-2.13E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.25657692,-4.36E-06,29.25657692,-1.39E-05,29.25657692,-1.12E-05,29.25657692,-1.96E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.25761538,-5.71E-06,29.25761538,-1.09E-05,29.25761538,-6.21E-06,29.25761538,-2.23E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.25865385,-4.70E-06,29.25865385,-7.22E-06,29.25865385,-7.89E-06,29.25865385,-2.60E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.25969231,-1.68E-07,29.25969231,-4.20E-06,29.25969231,-3.36E-06,29.25969231,-2.79E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.26073077,-4.20E-06,29.26073077,3.86E-06,29.26073077,-3.52E-06,29.26073077,-2.23E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.26176923,-2.85E-06,29.26176923,9.06E-06,29.26176923,-5.04E-07,29.26176923,-2.15E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.26280769,-3.52E-06,29.26280769,9.90E-06,29.26280769,-1.68E-07,29.26280769,-2.06E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.26384615,-4.20E-06,29.26384615,7.72E-06,29.26384615,8.39E-07,29.26384615,-1.76E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.26488462,-3.02E-06,29.26488462,6.88E-06,29.26488462,5.87E-06,29.26488462,-1.29E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.26592308,-3.69E-06,29.26592308,-4.20E-06,29.26592308,1.68E-06,29.26592308,-7.89E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.26696154,-5.54E-06,29.26696154,-1.09E-05,29.26696154,2.52E-06,29.26696154,-2.85E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.268,-7.05E-06,29.268,-1.80E-05,29.268,1.85E-06,29.268,3.19E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.26903846,-7.55E-06,29.26903846,-2.32E-05,29.26903846,2.52E-06,29.26903846,4.20E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.27007692,-7.55E-06,29.27007692,-2.37E-05,29.27007692,8.39E-07,29.27007692,-4.20E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.27111538,-6.88E-06,29.27111538,-1.98E-05,29.27111538,-5.04E-07,29.27111538,-1.28E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.27215385,-7.05E-06,29.27215385,-2.06E-05,29.27215385,1.51E-06,29.27215385,-1.53E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.27319231,-7.55E-06,29.27319231,-2.50E-05,29.27319231,6.71E-07,29.27319231,-1.23E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.27423077,-8.90E-06,29.27423077,-2.23E-05,29.27423077,4.20E-06,29.27423077,-7.72E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.27526923,-1.02E-05,29.27526923,-1.54E-05,29.27526923,6.88E-06,29.27526923,-7.89E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.27630769,-8.22E-06,29.27630769,-8.90E-06,29.27630769,6.55E-06,29.27630769,-2.85E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.27734615,-4.87E-06,29.27734615,-4.87E-06,29.27734615,8.56E-06,29.27734615,-2.85E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.27838462,-1.09E-05,29.27838462,1.17E-06,29.27838462,4.53E-06,29.27838462,-3.52E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.27942308,-9.06E-06,29.27942308,7.22E-06,29.27942308,3.19E-06,29.27942308,-5.20E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.28046154,-8.22E-06,29.28046154,1.12E-05,29.28046154,5.37E-06,29.28046154,-5.04E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.2815,-7.55E-06,29.2815,1.23E-05,29.2815,7.22E-06,29.2815,-2.18E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.28253846,-8.22E-06,29.28253846,8.90E-06,29.28253846,1.12E-05,29.28253846,-1.09E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.28357692,-7.89E-06,29.28357692,7.05E-06,29.28357692,9.90E-06,29.28357692,-4.36E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.28461538,-7.22E-06,29.28461538,-3.19E-06,29.28461538,7.22E-06,29.28461538,-5.54E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.28565385,-8.22E-06,29.28565385,-4.87E-06,29.28565385,6.21E-06,29.28565385,-2.52E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.28669231,-9.57E-06,29.28669231,-6.21E-06,29.28669231,5.20E-06,29.28669231,-3.86E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.28773077,-6.55E-06,29.28773077,-1.02E-05,29.28773077,4.87E-06,29.28773077,-5.54E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.28876923,-6.88E-06,29.28876923,-8.22E-06,29.28876923,5.71E-06,29.28876923,-1.24E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.28980769,-9.90E-06,29.28980769,-1.16E-05,29.28980769,1.85E-06,29.28980769,-1.36E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.29084615,-8.56E-06,29.29084615,-1.16E-05,29.29084615,3.19E-06,29.29084615,-8.90E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.29188462,-9.90E-06,29.29188462,-1.11E-05,29.29188462,-1.68E-06,29.29188462,-8.56E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.29292308,-1.09E-05,29.29292308,-1.39E-05,29.29292308,-2.85E-06,29.29292308,-8.56E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.29396154,-1.39E-05,29.29396154,-1.46E-05,29.29396154,-1.51E-06,29.29396154,-3.36E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.295,-1.19E-05,29.295,-1.06E-05,29.295,5.04E-07,29.295,6.71E-07,0,0,0,0,0,0,0,0,0,0,0,0
29.29603846,-9.57E-06,29.29603846,-1.04E-05,29.29603846,1.68E-07,29.29603846,-3.52E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.29707692,-1.02E-05,29.29707692,-4.87E-06,29.29707692,1.85E-06,29.29707692,-9.90E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.29811538,-1.33E-05,29.29811538,-8.39E-07,29.29811538,4.53E-06,29.29811538,-2.08E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.29915385,-1.09E-05,29.29915385,1.06E-05,29.29915385,2.35E-06,29.29915385,-2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.30019231,-7.39E-06,29.30019231,1.29E-05,29.30019231,5.54E-06,29.30019231,-2.10E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.30123077,-6.88E-06,29.30123077,1.93E-05,29.30123077,1.56E-05,29.30123077,-1.51E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.30226923,-8.22E-06,29.30226923,2.52E-05,29.30226923,1.68E-05,29.30226923,-7.89E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.30330769,-6.88E-06,29.30330769,2.58E-05,29.30330769,1.46E-05,29.30330769,-7.89E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.30434615,-4.20E-06,29.30434615,2.50E-05,29.30434615,1.63E-05,29.30434615,-9.90E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.30538462,-4.53E-06,29.30538462,2.60E-05,29.30538462,1.56E-05,29.30538462,-5.87E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.30642308,-6.88E-06,29.30642308,2.06E-05,29.30642308,1.49E-05,29.30642308,1.85E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.30746154,-8.22E-06,29.30746154,1.43E-05,29.30746154,1.23E-05,29.30746154,1.17E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.3085,-8.22E-06,29.3085,9.23E-06,29.3085,9.90E-06,29.3085,3.86E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.30953846,-8.22E-06,29.30953846,5.54E-06,29.30953846,9.90E-06,29.30953846,4.53E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.31057692,-6.55E-06,29.31057692,5.87E-06,29.31057692,3.02E-06,29.31057692,3.86E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.31161538,-9.90E-06,29.31161538,1.17E-06,29.31161538,1.85E-06,29.31161538,9.23E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.31265385,-9.57E-06,29.31265385,-6.21E-06,29.31265385,-1.51E-06,29.31265385,8.56E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.31369231,-8.56E-06,29.31369231,-1.02E-05,29.31369231,-3.69E-06,29.31369231,7.89E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.31473077,-9.23E-06,29.31473077,-1.26E-05,29.31473077,-7.55E-06,29.31473077,7.05E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.31576923,-8.22E-06,29.31576923,-1.43E-05,29.31576923,-5.87E-06,29.31576923,-1.51E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.31680769,-8.56E-06,29.31680769,-1.33E-05,29.31680769,-8.56E-06,29.31680769,-2.18E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.31784615,-1.02E-05,29.31784615,-2.00E-05,29.31784615,-1.02E-05,29.31784615,-2.85E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.31888462,-1.02E-05,29.31888462,-2.97E-05,29.31888462,-9.74E-06,29.31888462,-6.21E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.31992308,-8.56E-06,29.31992308,-3.32E-05,29.31992308,-8.90E-06,29.31992308,-1.23E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.32096154,-8.22E-06,29.32096154,-3.26E-05,29.32096154,-1.02E-05,29.32096154,-1.56E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.322,-9.90E-06,29.322,-2.77E-05,29.322,-9.57E-06,29.322,-1.49E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.32303846,-1.12E-05,29.32303846,-2.64E-05,29.32303846,-1.31E-05,29.32303846,-2.30E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.32407692,-1.11E-05,29.32407692,-2.75E-05,29.32407692,-1.90E-05,29.32407692,-2.37E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.32511538,-1.16E-05,29.32511538,-2.03E-05,29.32511538,-1.91E-05,29.32511538,-2.42E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.32615385,-1.29E-05,29.32615385,-2.45E-05,29.32615385,-2.18E-05,29.32615385,-2.00E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.32719231,-1.44E-05,29.32719231,-1.85E-05,29.32719231,-2.57E-05,29.32719231,-1.93E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.32823077,-1.49E-05,29.32823077,-2.06E-05,29.32823077,-2.94E-05,29.32823077,-1.19E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.32926923,-1.19E-05,29.32926923,-1.91E-05,29.32926923,-3.58E-05,29.32926923,-4.70E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.33030769,-1.31E-05,29.33030769,-1.36E-05,29.33030769,-3.76E-05,29.33030769,-1.19E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.33134615,-1.33E-05,29.33134615,-5.20E-06,29.33134615,-3.96E-05,29.33134615,-2.23E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.33238462,-1.06E-05,29.33238462,2.18E-06,29.33238462,-4.05E-05,29.33238462,-1.46E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.33342308,-1.71E-05,29.33342308,1.24E-05,29.33342308,-4.25E-05,29.33342308,-2.18E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.33446154,-1.76E-05,29.33446154,9.23E-06,29.33446154,-4.31E-05,29.33446154,8.39E-07,0,0,0,0,0,0,0,0,0,0,0,0
29.3355,-1.58E-05,29.3355,1.06E-05,29.3355,-4.20E-05,29.3355,1.51E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.33653846,-1.24E-05,29.33653846,6.55E-06,29.33653846,-4.45E-05,29.33653846,-2.85E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.33757692,-1.16E-05,29.33757692,-2.18E-06,29.33757692,-4.58E-05,29.33757692,-5.87E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.33861538,-1.26E-05,29.33861538,-1.73E-05,29.33861538,-4.58E-05,29.33861538,-1.19E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.33965385,-1.23E-05,29.33965385,-3.07E-05,29.33965385,-4.26E-05,29.33965385,-9.57E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.34069231,-1.09E-05,29.34069231,-2.58E-05,29.34069231,-4.20E-05,29.34069231,-5.71E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.34173077,-1.02E-05,29.34173077,-2.65E-05,29.34173077,-3.88E-05,29.34173077,3.36E-07,0,0,0,0,0,0,0,0,0,0,0,0
29.34276923,-1.02E-05,29.34276923,-2.79E-05,29.34276923,-3.91E-05,29.34276923,-1.01E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.34380769,-1.41E-05,29.34380769,-3.07E-05,29.34380769,-3.91E-05,29.34380769,-3.52E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.34484615,-1.36E-05,29.34484615,-3.00E-05,29.34484615,-3.69E-05,29.34484615,-5.54E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.34588462,-1.49E-05,29.34588462,-2.77E-05,29.34588462,-3.51E-05,29.34588462,-8.06E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.34692308,-2.03E-05,29.34692308,-3.05E-05,29.34692308,-2.90E-05,29.34692308,-1.04E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.34796154,-7.54E-05,29.34796154,-4.11E-05,29.34796154,0.000299779,29.34796154,-2.85E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.349,-0.000356176,29.349,-0.000229282,29.349,0.00044564,29.349,1.06E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.35003846,-0.000300954,29.35003846,-0.000306996,29.35003846,0.00028249,29.35003846,0.000247578,0,0,0,0,0,0,0,0,0,0,0,0
29.35107692,-0.000232639,29.35107692,-0.000248249,29.35107692,0.00020763,29.35107692,0.000896147,0,0,0,0,0,0,0,0,0,0,0,0
29.35211538,-0.000181445,29.35211538,-0.000215854,29.35211538,0.000124712,29.35211538,0.001054597,0,0,0,0,0,0,0,0,0,0,0,0
29.35315385,-0.000133944,29.35315385,-0.00016936,29.35315385,6.11E-05,29.35315385,0.000825315,0,0,0,0,0,0,0,0,0,0,0,0
29.35419231,-9.38E-05,29.35419231,-0.000129076,29.35419231,9.23E-06,29.35419231,0.000669551,0,0,0,0,0,0,0,0,0,0,0,0
29.35523077,-6.06E-05,29.35523077,-9.95E-05,29.35523077,-3.34E-05,29.35523077,0.000518822,0,0,0,0,0,0,0,0,0,0,0,0
29.35626923,-3.34E-05,29.35626923,-6.60E-05,29.35626923,-6.73E-05,29.35626923,0.000388571,0,0,0,0,0,0,0,0,0,0,0,0
29.35730769,-1.26E-05,29.35730769,-4.06E-05,29.35730769,-9.33E-05,29.35730769,0.000276112,0,0,0,0,0,0,0,0,0,0,0,0
29.35834615,8.39E-06,29.35834615,-1.78E-05,29.35834615,-0.000110277,29.35834615,0.00017792,0,0,0,0,0,0,0,0,0,0,0,0
29.35938462,1.80E-05,29.35938462,-7.55E-06,29.35938462,-0.000123705,29.35938462,9.89E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.36042308,2.94E-05,29.36042308,2.01E-06,29.36042308,-0.000129076,29.36042308,3.74E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.36146154,3.54E-05,29.36146154,7.55E-06,29.36146154,-0.000133104,29.36146154,-4.87E-06,0,0,0,0,0,0,0,0,0,0,0,0
29.3625,4.06E-05,29.3625,1.70E-05,29.3625,-0.000130755,29.3625,-4.58E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.36353846,4.68E-05,29.36353846,2.67E-05,29.36353846,-0.000134447,29.36353846,-8.02E-05,0,0,0,0,0,0,0,0,0,0,0,0
29.36457692,4.93E-05,29.36457692,3.54E-05,29.36457692,-0.000137301,29.36457692,-0.000114977,0,0,0,0,0,0,0,0,0,0,0,0
29.36561538,5.27E-05,29.36561538,3.74E-05,29.36561538,-0.000142504,29.36561538,-0.000149889,0,0,0,0,0,0,0,0,0,0,0,0
29.36665385,5.96E-05,29.36665385,4.08E-05,29.36665385,-0.000149218,29.36665385,-0.000182116,0,0,0,0,0,0,0,0,0,0,0,0
29.36769231,6.23E-05,29.36769231,3.81E-05,29.36769231,-0.000171038,29.36769231,-0.000206287,0,0,0,0,0,0,0,0,0,0,0,0
29.36873077,6.63E-05,29.36873077,3.74E-05,29.36873077,-0.000352651,29.36873077,-0.000225422,0,0,0,0,0,0,0,0,0,0,0,0
29.36976923,7.27E-05,29.36976923,4.13E-05,29.36976923,-0.000929381,29.36976923,-0.000235325,0,0,0,0,0,0,0,0,0,0,0,0
29.37080769,8.91E-05,29.37080769,4.05E-05,29.37080769,-0.001151949,29.37080769,-0.000252613,0,0,0,0,0,0,0,0,0,0,0,0
29.37184615,0.000110613,29.37184615,3.66E-05,29.37184615,-0.001257023,29.37184615,-0.000288197,0,0,0,0,0,0,0,0,0,0,0,0
29.37288462,0.000377829,29.37288462,2.84E-05,29.37288462,-0.001323491,29.37288462,-0.000512444,0,0,0,0,0,0,0,0,0,0,0,0
29.37392308,0.000946166,29.37392308,3.34E-05,29.37392308,-0.001154299,29.37392308,-0.000879866,0,0,0,0,0,0,0,0,0,0,0,0
