Model Outputs,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,,,,,,,,,,,,,,,,,,,
,,Id_5:LPelvisAngles_M,,,Id_5:LHipAngles_M,,,Id_5:LKneeAngles_M,,,Id_5:LAnkleAngles_M,,,Id_5:RPelvisAngles_M,,,Id_5:RHipAngles_M,,,Id_5:RKneeAngles_M,,,Id_5:RAnkleAngles_M,,
2377,0,9.41535,-2.76454,2.92033,-11.4903,1.38757,-15.6254,11.5384,-4.67656,-15.0432,0.641816,-7.1553,30.3093,9.41535,2.76454,-2.92033,48.7602,4.91669,-16.6344,46.2298,-10.4658,-11.1709,5.67853,-4.61538,16.0658
2378,0,9.31157,-3.16922,3.63062,-12.8301,1.07012,-16.0906,10.5892,-4.59242,-16.1323,-2.97294,-7.53087,31.6455,9.31157,3.16922,-3.63062,47.5858,5.92576,-16.8255,42.2941,-10.2477,-11.0022,6.35769,-4.97844,17.2886
2379,0,9.20126,-3.56018,4.31043,-14.0485,0.771333,-16.6505,9.85866,-4.56879,-17.0869,-6.72763,-7.87726,32.8439,9.20126,3.56018,-4.31043,46.3208,6.85426,-16.9429,38.4077,-9.88884,-10.9358,7.06473,-5.39252,18.6629
2380,0,9.08535,-3.93455,4.95672,-15.1307,0.488048,-17.2903,9.37725,-4.60538,-17.8837,-10.5452,-8.17745,33.8562,9.08535,3.93455,-4.95672,44.9901,7.69944,-16.9936,34.6201,-9.40347,-10.9699,7.79315,-5.84929,20.1524
2381,0,8.96963,-4.28936,5.56714,-16.059,0.215393,-17.9948,9.17374,-4.70136,-18.5031,-14.3269,-8.41733,34.6478,8.96963,4.28936,-5.56714,43.621,8.4625,-16.9772,30.9682,-8.806,-11.1209,8.52498,-6.34456,21.7345
2382,0,8.85163,-4.6217,6.13922,-16.8272,-0.050504,-18.7429,9.27237,-4.85694,-18.9284,-17.9577,-8.58673,35.1976,8.85163,4.6217,-6.13922,42.2376,9.14696,-16.8966,27.4968,-8.12142,-11.3828,9.24838,-6.86777,23.3674
2383,0,8.73324,-4.9275,6.67133,-17.4283,-0.313252,-19.514,9.69168,-5.07161,-19.1505,-21.3194,-8.68224,35.5042,8.73324,4.9275,-6.67133,40.8669,9.75809,-16.7662,24.2415,-7.38492,-11.7535,9.94994,-7.41447,25.0298
2384,0,8.60927,-5.20387,7.1616,-17.8663,-0.576039,-20.2885,10.4442,-5.34497,-19.1615,-24.2991,-8.7057,35.5791,8.60927,5.20387,-7.1616,39.524,10.3035,-16.5727,21.2309,-6.62174,-12.2199,10.6141,-7.96964,26.6711
2385,0,8.48549,-5.44305,7.60903,-18.1377,-0.838318,-21.0461,11.5338,-5.67454,-18.9684,-26.8112,-8.66507,35.4492,8.48549,5.44305,-7.60903,38.2332,10.7872,-16.327,18.4863,-5.86933,-12.7643,11.2286,-8.52636,28.2687
2386,0,8.35359,-5.64181,8.01281,-18.2568,-1.10053,-21.7728,12.9583,-6.05723,-18.5778,-28.7937,-8.56927,35.1412,8.35359,5.64181,-8.01281,37.0043,11.2156,-16.0307,16.0285,-5.16039,-13.3819,11.7889,-9.08084,29.8116
2387,0,8.21041,-5.79567,8.37197,-18.2361,-1.36125,-22.4562,14.7071,-6.48755,-18.0057,-30.2196,-8.42703,34.6795,8.21041,5.79567,-8.37197,35.8425,11.592,-15.685,13.8623,-4.51923,-14.0456,12.285,-9.62305,31.2735
2388,0,8.04976,-5.89855,8.68616,-18.0923,-1.61557,-23.0875,16.763,-6.9584,-17.2747,-31.096,-8.2453,34.0817,8.04976,5.89855,-8.68616,34.7477,11.9154,-15.2861,11.9951,-3.96515,-14.7267,12.7146,-10.1412,32.6274
2389,0,7.86884,-5.94521,8.95424,-17.8409,-1.85807,-23.6619,19.1025,-7.46323,-16.4082,-31.4563,-8.02818,33.3559,7.86884,5.94521,-8.95424,33.721,12.1817,-14.8386,10.4271,-3.51075,-15.4043,13.0756,-10.6294,33.8646
2390,0,7.66428,-5.93642,9.17726,-17.4989,-2.08738,-24.1803,21.6971,-7.99351,-15.4354,-31.358,-7.77794,32.5036,7.66428,5.93642,-9.17726,32.756,12.3895,-14.344,9.15076,-3.15884,-16.0634,13.363,-11.0822,34.9795
2391,0,7.43127,-5.86744,9.35395,-17.0836,-2.29543,-24.6409,24.5141,-8.54222,-14.3911,-30.8758,-7.49678,31.5258,7.43127,5.86744,-9.35395,31.8448,12.5288,-13.8074,8.15893,-2.90635,-16.6763,13.5747,-11.4901,35.9569
2392,0,7.17406,-5.74188,9.48606,-16.6039,-2.48236,-25.048,27.519,-9.10184,-13.3081,-30.0921,-7.18657,30.422,7.17406,5.74188,-9.48606,30.9885,12.5971,-13.236,7.44477,-2.74501,-17.2249,13.7045,-11.8448,36.7868
2393,0,6.88863,-5.55848,9.57306,-16.0743,-2.64178,-25.4004,30.6762,-9.66575,-12.2281,-29.0927,-6.85232,29.2032,6.88863,5.55848,-9.57306,30.1765,12.5842,-12.6389,6.99229,-2.66092,-17.7037,13.745,-12.1455,37.4756
2394,0,6.57921,-5.32759,9.61768,-15.5025,-2.7783,-25.7008,33.9504,-10.2257,-11.1833,-27.9531,-6.49786,27.8773,6.57921,5.32759,-9.61768,29.4096,12.4926,-12.037,6.78966,-2.63973,-18.1051,13.6872,-12.3922,38.0309
2395,0,6.25454,-5.04722,9.62218,-14.8871,-2.8858,-25.9442,37.309,-10.7722,-10.2081,-26.74,-6.12937,26.4628,6.25454,5.04722,-9.62218,28.6923,12.3149,-11.4404,6.82128,-2.66462,-18.4259,13.5174,-12.5838,38.4561
2396,0,5.9189,-4.72983,9.59002,-14.2328,-2.97094,-26.1282,40.7216,-11.2931,-9.32898,-25.5046,-5.75263,24.9786,5.9189,4.72983,-9.59002,28.0236,12.0581,-10.8593,7.06845,-2.71801,-18.6614,13.222,-12.7162,38.7468
2397,0,5.58011,-4.3844,9.52502,-13.538,-3.03744,-26.2495,44.1611,-11.7767,-8.56528,-24.2827,-5.37393,23.4489,5.58011,4.3844,-9.52502,27.4104,11.7283,-10.3253,7.52026,-2.78887,-18.8,12.7942,-12.7917,38.9115
2398,0,5.25394,-4.01516,9.43159,-12.7919,-3.08649,-26.3016,47.6026,-12.208,-7.92965,-23.0998,-4.99863,21.8961,5.25394,4.01516,-9.43159,26.865,11.3313,-9.83487,8.15877,-2.86341,-18.8454,12.2247,-12.805,38.9404
2399,0,4.94736,-3.63919,9.31424,-11.9922,-3.13013,-26.284,51.0253,-12.5752,-7.42549,-21.9662,-4.63192,20.3447,4.94736,3.63919,-9.31424,26.3945,10.8852,-9.41586,8.97064,-2.93504,-18.7786,11.5217,-12.7544,38.8303
2400,0,4.67361,-3.25969,9.17807,-11.1271,-3.16946,-26.1972,54.41,-12.8692,-7.05415,-20.888,-4.27976,18.8241,4.67361,3.25969,-9.17807,26.011,10.3996,-9.06279,9.94354,-2.99771,-18.593,10.7013,-12.6326,38.5634
2401,0,4.44144,-2.88871,9.02869,-10.1887,-3.21371,-26.0456,57.7412,-13.0835,-6.81242,-19.8625,-3.9471,17.3614,4.44144,2.88871,-9.02869,25.7232,9.89365,-8.78278,11.0687,-3.05078,-18.2678,9.79849,-12.4324,38.1204
2402,0,4.26374,-2.53599,8.8715,-9.16319,-3.27217,-25.8367,61.0051,-13.2166,-6.69289,-18.8838,-3.63892,15.9846,4.26374,2.53599,-8.8715,25.5434,9.38683,-8.57125,12.3389,-3.09592,-17.7866,8.8641,-12.1478,37.4809
2403,0,4.14861,-2.20918,8.71178,-8.03955,-3.35217,-25.5797,64.1911,-13.271,-6.69352,-17.9462,-3.3607,14.7247,4.14861,2.20918,-8.71178,25.4785,8.89752,-8.41746,13.7467,-3.13594,-17.1314,7.95877,-11.7736,36.6217
2404,0,4.10209,-1.91651,8.55302,-6.80787,-3.46243,-25.2825,67.2894,-13.2523,-6.81117,-17.0429,-3.1176,13.6115,4.10209,1.91651,-8.55302,25.5311,8.44428,-8.30006,15.2875,-3.17291,-16.2823,7.14922,-11.3019,35.509
2405,0,4.12839,-1.66628,8.399,-5.4585,-3.61191,-24.9541,70.2939,-13.1688,-7.03929,-16.167,-2.91293,12.6659,4.12839,1.66628,-8.399,25.7031,8.04477,-8.22036,16.9527,-3.21394,-15.222,6.49405,-10.7392,34.1378
2406,0,4.22908,-1.46464,8.25233,-3.98399,-3.80818,-24.6028,73.199,-13.0316,-7.3732,-15.3136,-2.74994,11.9076,4.22908,1.46464,-8.25233,25.9897,7.71285,-8.16839,18.7326,-3.26343,-13.9374,6.04131,-10.0899,32.4952
2407,0,4.40275,-1.31684,8.11563,-2.3793,-4.0574,-24.2344,76.0004,-12.8512,-7.80497,-14.4789,-2.63003,11.347,4.40275,1.31684,-8.11563,26.3784,7.45948,-8.12785,20.6067,-3.32156,-12.4389,5.81423,-9.36628,30.5869
2408,0,4.6464,-1.22677,7.99203,-0.641218,-4.3646,-23.8528,78.6945,-12.6377,-8.3294,-13.6617,-2.55415,10.9911,4.6464,1.22677,-7.99203,26.8541,7.29234,-8.10852,22.5503,-3.39588,-10.7439,5.81596,-8.59066,28.4501
2409,0,4.95466,-1.19637,7.88412,1.22988,-4.7326,-23.4604,81.2781,-12.4006,-8.93194,-12.8581,-2.52059,10.8334,4.95466,1.19637,-7.88412,27.3934,7.2153,-8.10677,24.5281,-3.4881,-8.89941,6.03287,-7.78817,26.1398
2410,0,5.31969,-1.22648,7.79516,3.22924,-5.16257,-23.0565,83.7466,-12.1465,-9.60142,-12.0675,-2.52731,10.8649,5.31969,1.22648,-7.79516,27.9692,7.22931,-8.14786,26.5008,-3.61094,-6.96513,6.44177,-6.99259,23.7509
2411,0,5.73186,-1.31535,7.7257,5.34899,-5.65276,-22.6393,86.0948,-11.8828,-10.3244,-11.288,-2.57121,11.0712,5.73186,1.31535,-7.7257,28.547,7.33006,-8.23378,28.4211,-3.76566,-5.02181,7.00909,-6.23193,21.3778
2412,0,6.17903,-1.45985,7.67735,7.57482,-6.19886,-22.2043,88.3154,-11.6123,-11.0815,-10.5164,-2.6472,11.4274,6.17903,1.45985,-7.67735,29.0907,7.50996,-8.38252,30.243,-3.95955,-3.15391,7.70399,-5.53581,19.1332
2413,0,6.64719,-1.65344,7.64969,9.88843,-6.79222,-21.7467,90.3995,-11.3376,-11.8593,-9.74984,-2.75063,11.9109,6.64719,1.65344,-7.64969,29.5614,7.75508,-8.60199,31.9212,-4.19299,-1.43875,8.49285,-4.92643,17.1145
2414,0,7.12231,-1.8872,7.641,12.2678,-7.41967,-21.2624,92.3353,-11.0611,-12.6396,-8.98528,-2.87533,12.4914,7.12231,1.8872,-7.641,29.9218,8.04709,-8.88739,33.4156,-4.458,0.057144,9.34649,-4.41887,15.3972
2415,0,7.58945,-2.14971,7.64858,14.6892,-8.06511,-20.7505,94.1116,-10.7851,-13.4049,-8.21848,-3.01434,13.1354,7.58945,2.14971,-7.64858,30.141,8.36384,-9.25007,34.6972,-4.7549,1.29027,10.2412,-4.0264,14.0487
2416,0,8.03522,-2.42697,7.66806,17.1274,-8.70799,-20.2123,95.7155,-10.5119,-14.14,-7.44591,-3.16055,13.809,8.03522,2.42697,-7.66806,30.193,8.68092,-9.67778,35.7457,-5.07204,2.2429,11.1558,-3.75052,13.0907
2417,0,8.44797,-2.70457,7.69311,19.5592,-9.32687,-19.653,97.136,-10.2452,-14.8278,-6.66346,-3.30542,14.4726,8.44797,2.70457,-7.69311,30.0606,8.97404,-10.161,36.5514,-5.39958,2.91944,12.0757,-3.58813,12.5232
2418,0,8.81753,-2.96716,7.71669,21.9611,-9.89857,-19.0814,98.3614,-9.98896,-15.4584,-5.8697,-3.44193,15.0942,8.81753,2.96716,-7.71669,29.7346,9.22005,-10.6858,37.1153,-5.72662,3.34325,12.9872,-3.5307,12.3218
2419,0,9.13533,-3.20093,7.73011,24.3118,-10.401,-18.5108,99.3834,-9.74997,-16.0185,-5.06106,-3.56164,15.6362,9.13533,3.20093,-7.73011,29.2127,9.399,-11.2328,37.4461,-6.03899,3.55329,13.882,-3.56356,12.4371
2420,0,9.39517,-3.3935,7.72453,26.5913,-10.8139,-17.9538,100.193,-9.53223,-16.5026,-4.23953,-3.65834,16.072,9.39517,3.3935,-7.72453,28.4986,9.49503,-11.7781,37.5589,-6.32014,3.59743,14.7513,-3.66787,12.8022
2421,0,9.59348,-3.53554,7.69124,28.7826,-11.1205,-17.4269,100.785,-9.34259,-16.9045,-3.40534,-3.72561,16.3739,9.59348,3.53554,-7.69124,27.6019,9.49788,-12.2972,37.4723,-6.55301,3.52409,15.5844,-3.82305,13.3434
2422,0,9.72865,-3.62069,7.62298,30.8717,-11.3086,-16.9482,101.157,-9.18875,-17.2255,-2.5631,-3.75943,16.5254,9.72865,3.62069,-7.62298,26.536,9.40324,-12.7662,37.2076,-6.72183,3.37774,16.3694,-4.00816,13.9856
2423,0,9.8026,-3.64672,7.51411,32.8471,-11.3721,-16.5308,101.304,-9.0751,-17.471,-1.72073,-3.75823,16.52,9.8026,3.64672,-7.51411,25.3173,9.21327,-13.1623,36.7854,-6.81244,3.19095,17.0917,-4.2045,14.6628
2424,0,9.82015,-3.61375,7.36092,34.7026,-11.3091,-16.1881,101.228,-9.00842,-17.6492,-0.884689,-3.72229,16.3591,9.82015,3.61375,-7.36092,23.9654,8.93463,-13.4693,36.2262,-6.81624,2.98169,17.7348,-4.39779,15.3253
2425,0,9.78769,-3.52565,7.16148,36.4309,-11.1231,-15.9259,100.925,-8.98957,-17.7662,-0.0651496,-3.65336,16.0495,9.78769,3.52565,-7.16148,22.5006,8.57876,-13.6754,35.5497,-6.72917,2.75412,18.283,-4.57818,15.9396
2426,0,9.71332,-3.38684,6.91643,38.031,-10.821,-15.7627,100.398,-9.03445,-17.8389,0.730285,-3.55641,15.6126,9.71332,3.38684,-6.91643,20.9422,8.15877,-13.7733,34.7702,-6.55183,2.49504,18.7187,-4.7425,16.4958
2427,0,9.60582,-3.2041,6.62696,39.5006,-10.4117,-15.6845,99.6454,-9.13062,-17.8716,1.49271,-3.43606,15.0675,9.60582,3.2041,-6.62696,19.3094,7.68959,-13.7651,33.9014,-6.29131,2.18038,19.0277,-4.89345,17.0038
2428,0,9.47348,-2.9838,6.29499,40.8401,-9.90588,-15.7052,98.6716,-9.29386,-17.879,2.21513,-3.29937,14.445,9.47348,2.9838,-6.29499,17.6176,7.18554,-13.6543,32.9517,-5.95606,1.78021,19.1959,-5.03687,17.4839
2429,0,9.32409,-2.73224,5.9234,42.0484,-9.31406,-15.8203,97.4758,-9.5233,-17.8684,2.89083,-3.15308,13.7747,9.32409,2.73224,-5.9234,15.8812,6.66012,-13.4529,31.9278,-5.56022,1.2617,19.2116,-5.18294,17.9701
2430,0,9.1641,-2.4554,5.51453,43.1226,-8.64606,-16.0156,96.0568,-9.80905,-17.8296,3.51404,-3.00105,13.0739,9.1641,2.4554,-5.51453,14.1105,6.12538,-13.1739,30.8338,-5.11744,0.594154,19.0638,-5.34248,18.498
2431,0,8.99858,-2.15795,5.06975,44.0614,-7.91003,-16.2866,94.4154,-10.1523,-17.7648,4.08069,-2.85021,12.3746,8.99858,2.15795,-5.06975,12.3143,5.59064,-12.8363,29.6729,-4.64312,-0.248165,18.7427,-5.52728,19.1053
2432,0,8.83111,-1.84467,4.5914,44.8607,-7.1143,-16.6213,92.55,-10.5451,-17.6624,4.58776,-2.70431,11.6946,8.83111,1.84467,-4.5914,10.4988,5.06467,-12.4582,28.4482,-4.15186,-1.28379,18.2402,-5.7482,19.8252
2433,0,8.66445,-1.51904,4.0805,45.519,-6.265,-17.0056,90.462,-10.9781,-17.5199,5.03314,-2.56902,11.0609,8.66445,1.51904,-4.0805,8.66898,4.55358,-12.0624,27.1625,-3.65816,-2.5228,17.5453,-6.01564,20.6877
2434,0,8.49961,-1.18436,3.538,46.0313,-5.36773,-17.4179,88.1498,-11.4329,-17.3196,5.41572,-2.44657,10.4849,8.49961,1.18436,-3.538,6.8291,4.06264,-11.6742,25.8214,-3.17676,-3.96355,16.6489,-6.33822,21.7145
2435,0,8.33735,-0.843111,2.9647,46.397,-4.42734,-17.8468,85.617,-11.9003,-17.0627,5.73751,-2.34257,9.99403,8.33735,0.843111,-2.9647,4.98248,3.59573,-11.3174,24.4294,-2.71949,-5.59733,15.5381,-6.7231,22.9199
2436,0,8.17755,-0.497758,2.36212,46.6137,-3.44942,-18.2681,82.866,-12.3569,-16.7414,6.00081,-2.26,9.60314,8.17755,0.497758,-2.36212,3.13288,3.15632,-11.0176,22.995,-2.29808,-7.39862,14.1975,-7.17354,24.3028
2437,0,8.02032,-0.150322,1.73064,46.6823,-2.43851,-18.6684,79.9034,-12.7888,-16.3572,6.21104,-2.20284,9.33204,8.02032,0.150322,-1.73064,1.28543,2.74702,-10.7998,21.5282,-1.92158,-9.33525,12.6085,-7.69059,25.8521
2438,0,7.86483,0.197249,1.07321,46.6051,-1.40151,-19.03,76.7404,-13.1768,-15.9237,6.37573,-2.17695,9.2091,7.86483,-0.197249,-1.07321,-0.554279,2.36974,-10.6868,20.0424,-1.59705,-11.3622,10.7484,-8.27071,27.5411
2439,0,7.71117,0.544153,0.391893,46.3841,-0.344795,-19.3414,73.3868,-13.5038,-15.4378,6.50043,-2.18338,9.23964,7.71117,-0.544153,-0.391893,-2.37707,2.02469,-10.7002,18.5543,-1.32884,-13.4325,8.59102,-8.90751,29.3345
2440,0,7.55928,0.888277,-0.309477,46.027,0.722971,-19.5839,69.8628,-13.7488,-14.9251,6.59754,-2.22797,9.45132,7.55928,-0.888277,0.309477,-4.17175,1.71249,-10.8575,17.0849,-1.11839,-15.4929,6.10855,-9.58869,31.1822
2441,0,7.41039,1.22815,-1.02686,45.5418,1.7925,-19.7564,66.1888,-13.9045,-14.3942,6.67673,-2.31262,9.85237,7.41039,-1.22815,1.02686,-5.92358,1.43235,-11.1717,15.6583,-0.964356,-17.4914,3.27663,-10.2965,33.025
2442,0,7.26536,1.56231,-1.75422,44.94,2.85283,-19.8541,62.3916,-13.9611,-13.8758,6.75102,-2.44264,10.4664,7.26536,-1.56231,1.75422,-7.61613,1.18238,-11.6484,14.3023,-0.863062,-19.3767,0.077762,-11.0057,34.7934
2443,0,7.12666,1.88829,-2.48585,44.2341,3.89362,-19.8611,58.501,-13.8998,-13.3694,6.82716,-2.61365,11.2702,7.12666,-1.88829,2.48585,-9.22882,0.960662,-12.2887,13.0481,-0.809887,-21.103,-3.48741,-11.6852,36.4158
2444,0,6.99464,2.2045,-3.21488,43.4411,4.90343,-19.7961,54.5537,-13.7348,-12.919,6.92307,-2.83395,12.299,6.99464,-2.2045,3.21488,-10.7429,0.763326,-13.0865,11.9282,-0.800056,-22.6304,-7.39218,-12.2992,37.8226
2445,0,6.87163,2.50736,-3.93417,42.576,5.87072,-19.6496,50.5835,-13.4568,-12.5362,7.04386,-3.10056,13.5331,6.87163,-2.50736,3.93417,-12.1377,0.587569,-14.0263,10.9756,-0.829349,-23.9253,-11.572,-12.8102,38.9517
2446,0,6.75984,2.79418,-4.63667,41.6569,6.7863,-19.4249,46.6285,-13.0708,-12.2364,7.20073,-3.41188,14.9576,6.75984,-2.79418,4.63667,-13.3929,0.428963,-15.0861,10.2239,-0.896149,-24.9621,-15.9196,-13.1867,39.7597
2447,0,6.66255,3.06114,-5.31512,40.7045,7.6412,-19.1326,42.7274,-12.5909,-12.0206,7.3985,-3.76305,16.5416,6.66255,-3.06114,5.31512,-14.4899,0.283716,-16.2372,9.70256,-1.00159,-25.7239,-20.2935,-13.4093,40.2283
2448,0,6.57511,3.3049,-5.96238,39.7305,8.4288,-18.7772,38.9177,-12.0295,-11.9065,7.64297,-4.15191,18.2649,6.57511,-3.3049,5.96238,-15.4195,0.148291,-17.4446,9.43869,-1.14997,-26.2026,-24.5301,-13.4756,40.3665
2449,0,6.50024,3.52272,-6.57275,38.7553,9.14682,-18.3644,35.2338,-11.4048,-11.8975,7.93093,-4.57253,20.0903,6.50024,-3.52272,6.57275,-16.1688,0.0187054,-18.6718,9.45386,-1.34831,-26.3972,-28.4665,-13.3994,40.2075
2450,0,6.4353,3.70934,-7.1403,37.7886,9.79216,-17.8858,31.7056,-10.7291,-11.9919,8.25885,-5.01476,21.9636,6.4353,-3.70934,7.1403,-16.7333,-0.105247,-19.8785,9.76373,-1.60498,-26.3159,-31.9615,-13.2067,39.8021
2451,0,6.3754,3.86387,-7.65993,36.8398,10.3663,-17.3579,28.3604,-10.0321,-12.1792,8.62094,-5.47082,23.8438,6.3754,-3.86387,7.65993,-17.1148,-0.226392,-21.0287,10.377,-1.92807,-25.9721,-34.9136,-12.9281,39.207
2452,0,6.31692,3.98263,-8.12826,35.9171,10.8708,-16.7668,25.2234,-9.32991,-12.4618,9.00423,-5.92938,25.6797,6.31692,-3.98263,8.12826,-17.3176,-0.343183,-22.0888,11.2963,-2.32362,-25.385,-37.2587,-12.5927,38.4756
2453,0,6.25674,4.06426,-8.54186,35.025,11.3083,-16.1129,22.3124,-8.64439,-12.8125,9.39445,-6.37447,27.4078,6.25674,-4.06426,8.54186,-17.3487,-0.455607,-23.0325,12.5183,-2.79393,-24.5771,-38.9703,-12.2236,37.6523
2454,0,6.18481,4.11328,-8.89826,34.1627,11.6855,-15.3987,19.6475,-7.99892,-13.2334,9.78047,-6.79795,29.0021,6.18481,-4.11328,8.89826,-17.2264,-0.567128,-23.8399,14.034,-3.33555,-23.5748,-40.0531,-11.8353,36.7648
2455,0,6.09975,4.12546,-9.196,33.3339,12.0015,-14.6243,17.2389,-7.41001,-13.6949,10.1396,-7.1839,30.4124,6.09975,-4.12546,9.196,-16.9622,-0.673956,-24.4984,15.8297,-3.93925,-22.402,-40.5341,-11.4335,35.8229
2456,0,5.99749,4.10279,-9.43386,32.5396,12.2597,-13.7877,15.102,-6.8929,-14.1919,10.46,-7.52272,31.6169,5.99749,-4.10279,9.43386,-16.5725,-0.777832,-25.0026,17.8893,-4.59054,-21.0853,-40.4596,-11.0171,34.8211
2457,0,5.86978,4.05189,-9.61214,31.7719,12.4658,-12.9011,13.2403,-6.45686,-14.6806,10.7202,-7.79845,32.5741,5.86978,-4.05189,9.61214,-16.0798,-0.883948,-25.359,20.1927,-5.27183,-19.6532,-39.8974,-10.5808,33.7433
2458,0,5.72131,3.97122,-9.73086,31.0381,12.6189,-11.9697,11.6604,-6.10718,-15.1586,10.9058,-8.00767,33.2867,5.72131,-3.97122,9.73086,-15.4939,-0.991837,-25.5738,22.7162,-5.96266,-18.1319,-38.9249,-10.1166,32.5639
2459,0,5.54637,3.86501,-9.79162,30.3301,12.7209,-11.0121,10.3624,-5.84337,-15.5932,11.0025,-8.14353,33.7431,5.54637,-3.86501,9.79162,-14.8354,-1.10414,-25.659,25.4334,-6.6422,-16.5575,-37.6354,-9.61843,31.2612
2460,0,5.34841,3.73703,-9.79617,29.6494,12.7733,-10.0347,9.34256,-5.65769,-15.9908,10.9966,-8.2097,33.9635,5.34841,-3.73703,9.79617,-14.1156,-1.22429,-25.6296,28.3151,-7.29136,-14.9648,-36.1266,-9.08361,29.8192
2461,0,5.13116,3.59096,-9.74764,28.9989,12.7778,-9.08316,8.5999,-5.54609,-16.3221,10.8895,-8.2126,33.9732,5.13116,-3.59096,9.74764,-13.3444,-1.35501,-25.5001,31.3305,-7.89264,-13.3939,-34.4936,-8.51449,28.2352
2462,0,4.8953,3.43109,-9.6494,28.3728,12.7356,-8.17144,8.11814,-5.49168,-16.5852,10.6668,-8.15928,33.7956,4.8953,-3.43109,9.6494,-12.5341,-1.49883,-25.286,34.4472,-8.43177,-11.8861,-32.8237,-7.91883,26.5228
2463,0,4.65103,3.25999,-9.50689,27.781,12.6482,-7.34437,7.88972,-5.48518,-16.7847,10.3349,-8.06928,33.4942,4.65103,-3.25999,9.50689,-11.6857,-1.65752,-25.0014,37.6337,-8.89738,-10.4778,-31.1835,-7.30754,24.7082
2464,0,4.4025,3.08382,-9.3258,27.2218,12.5206,-6.61992,7.90107,-5.51144,-16.9151,9.8961,-7.95013,33.0919,4.4025,-3.08382,9.3258,-10.8051,-1.83558,-24.6617,40.8598,-9.28237,-9.20188,-29.6234,-6.69397,22.8295
2465,0,4.1597,2.90536,-9.11264,26.7012,12.356,-6.01418,8.13218,-5.55726,-16.9918,9.34957,-7.81551,32.6327,4.1597,-2.90536,9.11264,-9.89018,-2.03489,-24.2795,44.098,-9.58297,-8.08095,-28.1706,-6.09106,20.9291
2466,0,3.9287,2.73163,-8.87437,26.2246,12.1625,-5.56422,8.57235,-5.61685,-16.9875,8.71031,-7.67088,32.1339,3.9287,-2.73163,8.87437,-8.94157,-2.26137,-23.8668,47.3241,-9.79802,-7.13123,-26.8369,-5.51095,19.0518
2467,0,3.72015,2.56902,-8.61906,25.7997,11.9496,-5.27258,9.20911,-5.68393,-16.9,7.99624,-7.51836,31.6016,3.72015,-2.56902,8.61906,-7.95311,-2.52086,-23.4372,50.5184,-9.93193,-6.3553,-25.6178,-4.9629,17.2366
2468,0,3.53938,2.42276,-8.35519,25.4284,11.7269,-5.12871,10.0288,-5.75347,-16.7073,7.23572,-7.35142,31.0119,3.53938,-2.42276,8.35519,-6.92231,-2.81767,-23.0004,53.6643,-9.98893,-5.74896,-24.5011,-4.4538,15.5164
2469,0,3.39584,2.29523,-8.09022,25.1221,11.5025,-5.1377,11.0225,-5.82885,-16.3958,6.47163,-7.17087,30.3654,3.39584,-2.29523,8.09022,-5.83988,-3.15371,-22.5667,56.7493,-9.97898,-5.29929,-23.4687,-3.98818,13.9165
2470,0,3.29322,2.19431,-7.83218,24.8834,11.2906,-5.26722,12.1854,-5.90988,-15.9424,5.75879,-6.9641,29.6142,3.29322,-2.19431,7.83218,-4.70136,-3.5357,-22.1432,59.7642,-9.91021,-4.9916,-22.5021,-3.56891,12.4558
2471,0,3.23517,2.12545,-7.58835,24.7141,11.1037,-5.49514,13.5083,-5.99926,-15.3079,5.15652,-6.71855,28.7069,3.23517,-2.12545,7.58835,-3.50036,-3.96771,-21.7378,62.7023,-9.7948,-4.80535,-21.5835,-3.19702,11.1457
2472,0,3.22378,2.09316,-7.36583,24.6174,10.9545,-5.8,14.9863,-6.10409,-14.4871,4.72705,-6.43297,27.6309,3.22378,-2.09316,7.36583,-2.2305,-4.45261,-21.3537,65.5593,-9.64235,-4.72194,-20.6974,-2.87273,9.99309
2473,0,3.25955,2.10288,-7.17078,24.5923,10.8565,-6.13536,16.6086,-6.22354,-13.4873,4.51219,-6.10295,26.3599,3.25955,-2.10288,7.17078,-0.885965,-4.99432,-20.9946,68.3325,-9.46387,-4.71914,-19.8314,-2.59479,8.99838
2474,0,3.34157,2.15969,-7.00858,24.6365,10.8218,-6.50376,18.3635,-6.36867,-12.2981,4.54455,-5.73177,24.8954,3.34157,-2.15969,7.00858,0.537927,-5.59589,-20.6597,71.0195,-9.26796,-4.77935,-18.9786,-2.36175,8.15996
2475,0,3.46784,2.26787,-6.88304,24.743,10.8598,-6.88253,20.2241,-6.54069,-10.9682,4.82085,-5.33163,23.2757,3.46784,-2.26787,6.88304,2.04599,-6.26034,-20.3484,73.619,-9.06412,-4.88331,-18.1344,-2.17114,7.47144
2476,0,3.63416,2.43189,-6.796,24.8988,10.9778,-7.26524,22.1601,-6.74177,-9.54449,5.32622,-4.91606,21.5497,3.63416,-2.43189,6.796,3.63935,-6.9901,-20.0533,76.1285,-8.85706,-5.01091,-17.296,-2.01904,6.92043
2477,0,3.83643,2.65321,-6.74898,25.0896,11.1773,-7.66995,24.1328,-6.97947,-8.08586,6.03287,-4.50589,19.8039,3.83643,-2.65321,6.74898,5.31936,-7.78504,-19.7685,78.5447,-8.65211,-5.14467,-16.4651,-1.90141,6.49335
